"geoid20","census_tract","geoid10","race_ethnicity","cnty","county2","count","moe","opp_class","opp_index"
"53061051916","Census Tract 519.16; Snohomish County; Washington","53061051916","Asian",61,"Snohomish",752,243,4,"High"
"53061051916","Census Tract 519.16; Snohomish County; Washington","53061051916","Black/African American",61,"Snohomish",55,73,4,"High"
"53061051916","Census Tract 519.16; Snohomish County; Washington","53061051916","Hispanic/Latinx",61,"Snohomish",290,231,4,"High"
"53061051916","Census Tract 519.16; Snohomish County; Washington","53061051916","NHOPI",61,"Snohomish",20,32,4,"High"
"53061051916","Census Tract 519.16; Snohomish County; Washington","53061051916","Other or Multiple Races",61,"Snohomish",326,108.57255638512,4,"High"
"53061051916","Census Tract 519.16; Snohomish County; Washington","53061051916","White",61,"Snohomish",2834,402,4,"High"
"53061051917","Census Tract 519.17; Snohomish County; Washington","53061051917","AIAN",61,"Snohomish",3,5,2,"Low"
"53061051917","Census Tract 519.17; Snohomish County; Washington","53061051917","Asian",61,"Snohomish",363,95,2,"Low"
"53061051917","Census Tract 519.17; Snohomish County; Washington","53061051917","Black/African American",61,"Snohomish",121,116,2,"Low"
"53061051917","Census Tract 519.17; Snohomish County; Washington","53061051917","Hispanic/Latinx",61,"Snohomish",192,145,2,"Low"
"53061051917","Census Tract 519.17; Snohomish County; Washington","53061051917","NHOPI",61,"Snohomish",52,72,2,"Low"
"53061051917","Census Tract 519.17; Snohomish County; Washington","53061051917","Other or Multiple Races",61,"Snohomish",395,169.514011220312,2,"Low"
"53061051917","Census Tract 519.17; Snohomish County; Washington","53061051917","White",61,"Snohomish",3551,805,2,"Low"
"53061051918","Census Tract 519.18; Snohomish County; Washington","53061051918","AIAN",61,"Snohomish",0,18,4,"High"
"53061051918","Census Tract 519.18; Snohomish County; Washington","53061051918","Asian",61,"Snohomish",1629,803,4,"High"
"53061051918","Census Tract 519.18; Snohomish County; Washington","53061051918","Black/African American",61,"Snohomish",50,41,4,"High"
"53061051918","Census Tract 519.18; Snohomish County; Washington","53061051918","Hispanic/Latinx",61,"Snohomish",508,241,4,"High"
"53061051918","Census Tract 519.18; Snohomish County; Washington","53061051918","NHOPI",61,"Snohomish",0,18,4,"High"
"53061051918","Census Tract 519.18; Snohomish County; Washington","53061051918","Other or Multiple Races",61,"Snohomish",353,194.203501513232,4,"High"
"53061051918","Census Tract 519.18; Snohomish County; Washington","53061051918","White",61,"Snohomish",3673,470,4,"High"
"53061051921","Census Tract 519.21; Snohomish County; Washington","53061051921","AIAN",61,"Snohomish",17,26,3,"Moderate"
"53061051921","Census Tract 519.21; Snohomish County; Washington","53061051921","Asian",61,"Snohomish",1185,275,3,"Moderate"
"53061051921","Census Tract 519.21; Snohomish County; Washington","53061051921","Black/African American",61,"Snohomish",62,66,3,"Moderate"
"53061051921","Census Tract 519.21; Snohomish County; Washington","53061051921","Hispanic/Latinx",61,"Snohomish",821,258,3,"Moderate"
"53061051921","Census Tract 519.21; Snohomish County; Washington","53061051921","NHOPI",61,"Snohomish",0,18,3,"Moderate"
"53061051921","Census Tract 519.21; Snohomish County; Washington","53061051921","Other or Multiple Races",61,"Snohomish",944,298.993310961968,3,"Moderate"
"53061051921","Census Tract 519.21; Snohomish County; Washington","53061051921","White",61,"Snohomish",2589,387,3,"Moderate"
"53061051922","Census Tract 519.22; Snohomish County; Washington","53061051922","AIAN",61,"Snohomish",0,18,4,"High"
"53061051922","Census Tract 519.22; Snohomish County; Washington","53061051922","Asian",61,"Snohomish",1168,289,4,"High"
"53061051922","Census Tract 519.22; Snohomish County; Washington","53061051922","Black/African American",61,"Snohomish",92,64,4,"High"
"53061051922","Census Tract 519.22; Snohomish County; Washington","53061051922","Hispanic/Latinx",61,"Snohomish",934,432,4,"High"
"53061051922","Census Tract 519.22; Snohomish County; Washington","53061051922","NHOPI",61,"Snohomish",0,18,4,"High"
"53061051922","Census Tract 519.22; Snohomish County; Washington","53061051922","Other or Multiple Races",61,"Snohomish",1147,302.347482212106,4,"High"
"53061051922","Census Tract 519.22; Snohomish County; Washington","53061051922","White",61,"Snohomish",3179,580,4,"High"
"53061051926","Census Tract 519.26; Snohomish County; Washington","53061051926","AIAN",61,"Snohomish",170,201,2,"Low"
"53061051926","Census Tract 519.26; Snohomish County; Washington","53061051926","Asian",61,"Snohomish",2247,385,2,"Low"
"53061051926","Census Tract 519.26; Snohomish County; Washington","53061051926","Black/African American",61,"Snohomish",71,76,2,"Low"
"53061051926","Census Tract 519.26; Snohomish County; Washington","53061051926","Hispanic/Latinx",61,"Snohomish",323,134,2,"Low"
"53061051926","Census Tract 519.26; Snohomish County; Washington","53061051926","NHOPI",61,"Snohomish",0,18,2,"Low"
"53061051926","Census Tract 519.26; Snohomish County; Washington","53061051926","Other or Multiple Races",61,"Snohomish",737,298.735669112344,2,"Low"
"53061051926","Census Tract 519.26; Snohomish County; Washington","53061051926","White",61,"Snohomish",3122,494,2,"Low"
"53061051927","Census Tract 519.27; Snohomish County; Washington","53061051927","AIAN",61,"Snohomish",18,45,2,"Low"
"53061051927","Census Tract 519.27; Snohomish County; Washington","53061051927","Asian",61,"Snohomish",1530,473,2,"Low"
"53061051927","Census Tract 519.27; Snohomish County; Washington","53061051927","Black/African American",61,"Snohomish",10,17,2,"Low"
"53061051927","Census Tract 519.27; Snohomish County; Washington","53061051927","Hispanic/Latinx",61,"Snohomish",447,220,2,"Low"
"53061051927","Census Tract 519.27; Snohomish County; Washington","53061051927","NHOPI",61,"Snohomish",20,33,2,"Low"
"53061051927","Census Tract 519.27; Snohomish County; Washington","53061051927","Other or Multiple Races",61,"Snohomish",984,483.595905689864,2,"Low"
"53061051927","Census Tract 519.27; Snohomish County; Washington","53061051927","White",61,"Snohomish",3525,461,2,"Low"
"53061051928","Census Tract 519.28; Snohomish County; Washington","53061051928","AIAN",61,"Snohomish",178,266,1,"Very Low"
"53061051928","Census Tract 519.28; Snohomish County; Washington","53061051928","Asian",61,"Snohomish",1418,453,1,"Very Low"
"53061051928","Census Tract 519.28; Snohomish County; Washington","53061051928","Black/African American",61,"Snohomish",83,109,1,"Very Low"
"53061051928","Census Tract 519.28; Snohomish County; Washington","53061051928","Hispanic/Latinx",61,"Snohomish",1385,513,1,"Very Low"
"53061051928","Census Tract 519.28; Snohomish County; Washington","53061051928","NHOPI",61,"Snohomish",99,141,1,"Very Low"
"53061051928","Census Tract 519.28; Snohomish County; Washington","53061051928","Other or Multiple Races",61,"Snohomish",808,403.233183158331,1,"Very Low"
"53061051928","Census Tract 519.28; Snohomish County; Washington","53061051928","White",61,"Snohomish",2352,475,1,"Very Low"
"53061051929","Census Tract 519.29; Snohomish County; Washington","53061051905","AIAN",61,"Snohomish",6,10,1,"Very Low"
"53061051929","Census Tract 519.29; Snohomish County; Washington","53061051905","Asian",61,"Snohomish",675,192,1,"Very Low"
"53061051929","Census Tract 519.29; Snohomish County; Washington","53061051905","Black/African American",61,"Snohomish",396,183,1,"Very Low"
"53061051929","Census Tract 519.29; Snohomish County; Washington","53061051905","Hispanic/Latinx",61,"Snohomish",506,292,1,"Very Low"
"53061051929","Census Tract 519.29; Snohomish County; Washington","53061051905","NHOPI",61,"Snohomish",0,13,1,"Very Low"
"53061051929","Census Tract 519.29; Snohomish County; Washington","53061051905","Other or Multiple Races",61,"Snohomish",630,253.521202269159,1,"Very Low"
"53061051929","Census Tract 519.29; Snohomish County; Washington","53061051905","White",61,"Snohomish",2559,452,1,"Very Low"
"53061051930","Census Tract 519.30; Snohomish County; Washington","53061051905","AIAN",61,"Snohomish",0,18,1,"Very Low"
"53061051930","Census Tract 519.30; Snohomish County; Washington","53061051905","Asian",61,"Snohomish",951,297,1,"Very Low"
"53061051930","Census Tract 519.30; Snohomish County; Washington","53061051905","Black/African American",61,"Snohomish",286,198,1,"Very Low"
"53061051930","Census Tract 519.30; Snohomish County; Washington","53061051905","Hispanic/Latinx",61,"Snohomish",1002,507,1,"Very Low"
"53061051930","Census Tract 519.30; Snohomish County; Washington","53061051905","NHOPI",61,"Snohomish",0,18,1,"Very Low"
"53061051930","Census Tract 519.30; Snohomish County; Washington","53061051905","Other or Multiple Races",61,"Snohomish",354,134.298175713596,1,"Very Low"
"53061051930","Census Tract 519.30; Snohomish County; Washington","53061051905","White",61,"Snohomish",3071,928,1,"Very Low"
"53061051931","Census Tract 519.31; Snohomish County; Washington","53061051915","AIAN",61,"Snohomish",44,62,3,"Moderate"
"53061051931","Census Tract 519.31; Snohomish County; Washington","53061051915","Asian",61,"Snohomish",801,237,3,"Moderate"
"53061051931","Census Tract 519.31; Snohomish County; Washington","53061051915","Black/African American",61,"Snohomish",103,116,3,"Moderate"
"53061051931","Census Tract 519.31; Snohomish County; Washington","53061051915","Hispanic/Latinx",61,"Snohomish",172,142,3,"Moderate"
"53061051931","Census Tract 519.31; Snohomish County; Washington","53061051915","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061051931","Census Tract 519.31; Snohomish County; Washington","53061051915","Other or Multiple Races",61,"Snohomish",484,231.248783780586,3,"Moderate"
"53061051931","Census Tract 519.31; Snohomish County; Washington","53061051915","White",61,"Snohomish",2970,428,3,"Moderate"
"53061051932","Census Tract 519.32; Snohomish County; Washington","53061051915","AIAN",61,"Snohomish",0,13,3,"Moderate"
"53061051932","Census Tract 519.32; Snohomish County; Washington","53061051915","Asian",61,"Snohomish",319,124,3,"Moderate"
"53061051932","Census Tract 519.32; Snohomish County; Washington","53061051915","Black/African American",61,"Snohomish",239,218,3,"Moderate"
"53061051932","Census Tract 519.32; Snohomish County; Washington","53061051915","Hispanic/Latinx",61,"Snohomish",732,398,3,"Moderate"
"53061051932","Census Tract 519.32; Snohomish County; Washington","53061051915","NHOPI",61,"Snohomish",0,13,3,"Moderate"
"53061051932","Census Tract 519.32; Snohomish County; Washington","53061051915","Other or Multiple Races",61,"Snohomish",664,273.561693224764,3,"Moderate"
"53061051932","Census Tract 519.32; Snohomish County; Washington","53061051915","White",61,"Snohomish",2407,481,3,"Moderate"
"53061051933","Census Tract 519.33; Snohomish County; Washington","53061051923","AIAN",61,"Snohomish",0,18,4,"High"
"53061051933","Census Tract 519.33; Snohomish County; Washington","53061051923","Asian",61,"Snohomish",1766,778,4,"High"
"53061051933","Census Tract 519.33; Snohomish County; Washington","53061051923","Black/African American",61,"Snohomish",445,616,4,"High"
"53061051933","Census Tract 519.33; Snohomish County; Washington","53061051923","Hispanic/Latinx",61,"Snohomish",335,403,4,"High"
"53061051933","Census Tract 519.33; Snohomish County; Washington","53061051923","NHOPI",61,"Snohomish",0,18,4,"High"
"53061051933","Census Tract 519.33; Snohomish County; Washington","53061051923","Other or Multiple Races",61,"Snohomish",610,404.403264081783,4,"High"
"53061051933","Census Tract 519.33; Snohomish County; Washington","53061051923","White",61,"Snohomish",2511,1373,4,"High"
"53061051934","Census Tract 519.34; Snohomish County; Washington","53061051923","AIAN",61,"Snohomish",73,104,4,"High"
"53061051934","Census Tract 519.34; Snohomish County; Washington","53061051923","Asian",61,"Snohomish",550,198,4,"High"
"53061051934","Census Tract 519.34; Snohomish County; Washington","53061051923","Black/African American",61,"Snohomish",118,93,4,"High"
"53061051934","Census Tract 519.34; Snohomish County; Washington","53061051923","Hispanic/Latinx",61,"Snohomish",317,150,4,"High"
"53061051934","Census Tract 519.34; Snohomish County; Washington","53061051923","NHOPI",61,"Snohomish",1,3,4,"High"
"53061051934","Census Tract 519.34; Snohomish County; Washington","53061051923","Other or Multiple Races",61,"Snohomish",452,320.140594114523,4,"High"
"53061051934","Census Tract 519.34; Snohomish County; Washington","53061051923","White",61,"Snohomish",2349,425,4,"High"
"53061051935","Census Tract 519.35; Snohomish County; Washington","53061051924","AIAN",61,"Snohomish",0,13,5,"Very High"
"53061051935","Census Tract 519.35; Snohomish County; Washington","53061051924","Asian",61,"Snohomish",621,309,5,"Very High"
"53061051935","Census Tract 519.35; Snohomish County; Washington","53061051924","Black/African American",61,"Snohomish",0,13,5,"Very High"
"53061051935","Census Tract 519.35; Snohomish County; Washington","53061051924","Hispanic/Latinx",61,"Snohomish",390,211,5,"Very High"
"53061051935","Census Tract 519.35; Snohomish County; Washington","53061051924","NHOPI",61,"Snohomish",0,13,5,"Very High"
"53061051935","Census Tract 519.35; Snohomish County; Washington","53061051924","Other or Multiple Races",61,"Snohomish",836,398.190908987134,5,"Very High"
"53061051935","Census Tract 519.35; Snohomish County; Washington","53061051924","White",61,"Snohomish",1827,288,5,"Very High"
"53061051936","Census Tract 519.36; Snohomish County; Washington","53061051924","AIAN",61,"Snohomish",23,35,5,"Very High"
"53061051936","Census Tract 519.36; Snohomish County; Washington","53061051924","Asian",61,"Snohomish",1165,369,5,"Very High"
"53061051936","Census Tract 519.36; Snohomish County; Washington","53061051924","Black/African American",61,"Snohomish",242,236,5,"Very High"
"53061051936","Census Tract 519.36; Snohomish County; Washington","53061051924","Hispanic/Latinx",61,"Snohomish",509,424,5,"Very High"
"53061051936","Census Tract 519.36; Snohomish County; Washington","53061051924","NHOPI",61,"Snohomish",0,13,5,"Very High"
"53061051936","Census Tract 519.36; Snohomish County; Washington","53061051924","Other or Multiple Races",61,"Snohomish",144,74.4311762637136,5,"Very High"
"53061051936","Census Tract 519.36; Snohomish County; Washington","53061051924","White",61,"Snohomish",2362,529,5,"Very High"
"53061051937","Census Tract 519.37; Snohomish County; Washington","53061051925","AIAN",61,"Snohomish",0,18,2,"Low"
"53061051937","Census Tract 519.37; Snohomish County; Washington","53061051925","Asian",61,"Snohomish",2232,516,2,"Low"
"53061051937","Census Tract 519.37; Snohomish County; Washington","53061051925","Black/African American",61,"Snohomish",0,18,2,"Low"
"53061051937","Census Tract 519.37; Snohomish County; Washington","53061051925","Hispanic/Latinx",61,"Snohomish",342,237,2,"Low"
"53061051937","Census Tract 519.37; Snohomish County; Washington","53061051925","NHOPI",61,"Snohomish",0,18,2,"Low"
